"Year","StateAbbr","StateDesc","CountyName","CountyFIPS","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2023","GA","Georgia","DeKalb","13089","13089022010","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","13.5",,,"12.0","15.2","2,485","1,742","POINT (-84.2297644 33.8131969)","13089022010","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","GA","Georgia","DeKalb","13089","13089021808","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","14.9",,,"12.1","17.9","5,069","3,800","POINT (-84.2410351 33.87553)","13089021808","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2023","GA","Georgia","DeKalb","13089","13089023319","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","4.0",,,"3.4","4.6","3,296","2,618","POINT (-84.1608847 33.7165726)","13089023319","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","DeKalb","13089","13089023220","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","17.2",,,"15.1","19.5","3,703","2,843","POINT (-84.2021685 33.7711165)","13089023220","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","GA","Georgia","DeKalb","13089","13089021822","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","9.7",,,"8.8","10.7","3,837","3,194","POINT (-84.2102306 33.8647891)","13089021822","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2022","GA","Georgia","DeKalb","13089","13089021104","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","80.4",,,"74.7","85.4","2,138","1,955","POINT (-84.3434063 33.8623505)","13089021104","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2023","GA","Georgia","DeKalb","13089","13089022900","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","75.4",,,"72.6","78.0","4,544","3,682","POINT (-84.2784607 33.75928)","13089022900","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","GA","Georgia","DeKalb","13089","13089021607","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","9.0",,,"7.3","11.0","1,947","1,758","POINT (-84.3241817 33.8343515)","13089021607","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2022","GA","Georgia","DeKalb","13089","13089021410","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","51.5",,,"48.3","54.7","5,204","3,996","POINT (-84.3078858 33.8515628)","13089021410","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2023","GA","Georgia","DeKalb","13089","13089021502","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","24.4",,,"20.9","28.0","5,503","5,040","POINT (-84.3411507 33.8172846)","13089021502","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","GA","Georgia","DeKalb","13089","13089023422","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","5.5",,,"4.9","6.3","5,786","4,428","POINT (-84.2653477 33.6621418)","13089023422","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","GA","Georgia","DeKalb","13089","13089023216","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","5.8",,,"5.1","6.4","3,473","2,759","POINT (-84.2032192 33.7361913)","13089023216","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2023","GA","Georgia","DeKalb","13089","13089023217","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","12.1",,,"9.4","15.0","3,907","3,062","POINT (-84.1779602 33.7529201)","13089023217","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","DeKalb","13089","13089023113","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","3.5",,,"3.1","4.0","2,985","2,464","POINT (-84.2532758 33.77719)","13089023113","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","DeKalb","13089","13089023427","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","7.0",,,"5.6","8.5","2,947","2,328","POINT (-84.1551616 33.6801573)","13089023427","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","GA","Georgia","DeKalb","13089","13089021410","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","40.5",,,"36.2","44.9","5,204","3,996","POINT (-84.3078858 33.8515628)","13089021410","SOCLNEED","LONELINESS","CrdPrv","Loneliness"
"2023","GA","Georgia","DeKalb","13089","13089023113","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","9.1",,,"7.4","10.9","2,985","2,464","POINT (-84.2532758 33.77719)","13089023113","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2023","GA","Georgia","DeKalb","13089","13089021210","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","11.7",,,"10.0","13.5","6,109","4,429","POINT (-84.3127008 33.9413866)","13089021210","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","GA","Georgia","DeKalb","13089","13089022502","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","1.7",,,"1.5","2.0","2,861","2,041","POINT (-84.3067147 33.7799735)","13089022502","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","GA","Georgia","DeKalb","13089","13089022014","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","25.4",,,"20.7","30.0","2,667","1,795","POINT (-84.2405396 33.8156808)","13089022014","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","DeKalb","13089","13089020901","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","29.6",,,"26.9","32.2","3,456","2,937","POINT (-84.3407568 33.7407867)","13089020901","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","GA","Georgia","DeKalb","13089","13089022602","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","7.9",,,"5.7","10.6","2,475","1,672","POINT (-84.2846595 33.7815666)","13089022602","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","DeKalb","13089","13089023221","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","4.4",,,"3.9","5.0","3,064","2,374","POINT (-84.1835484 33.7739008)","13089023221","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","DeKalb","13089","13089021306","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","7.9",,,"6.7","9.2","6,076","4,570","POINT (-84.2743604 33.918956)","13089021306","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2023","GA","Georgia","DeKalb","13089","13089021604","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","3.8",,,"3.0","4.6","3,400","2,578","POINT (-84.2978089 33.8342463)","13089021604","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","GA","Georgia","DeKalb","13089","13089021308","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","37.5",,,"34.4","40.5","4,380","3,324","POINT (-84.2857255 33.8758205)","13089021308","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2023","GA","Georgia","DeKalb","13089","13089021824","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","74.7",,,"71.5","77.8","2,812","2,028","POINT (-84.2067887 33.8443272)","13089021824","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","GA","Georgia","DeKalb","13089","13089023444","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","20.4",,,"18.2","22.6","2,270","1,770","POINT (-84.3294527 33.659842)","13089023444","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2023","GA","Georgia","DeKalb","13089","13089021221","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","6.3",,,"5.2","7.8","2,613","2,104","POINT (-84.3274733 33.8973224)","13089021221","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2023","GA","Georgia","DeKalb","13089","13089023311","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","25.4",,,"21.6","29.5","4,300","3,356","POINT (-84.1200363 33.7788055)","13089023311","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","GA","Georgia","DeKalb","13089","13089023422","BRFSS","Disability","Any disability among adults","%","Crude prevalence","28.0",,,"24.5","31.6","5,786","4,428","POINT (-84.2653477 33.6621418)","13089023422","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2023","GA","Georgia","DeKalb","13089","13089022401","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","17.2",,,"15.4","19.1","4,498","3,943","POINT (-84.3430661 33.7884482)","13089022401","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","GA","Georgia","DeKalb","13089","13089021301","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","4.5",,,"4.0","5.2","4,101","3,140","POINT (-84.2895375 33.9071668)","13089021301","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2022","GA","Georgia","DeKalb","13089","13089023433","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","24.9",,,"21.0","28.9","4,186","3,163","POINT (-84.1398552 33.6664598)","13089023433","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2023","GA","Georgia","DeKalb","13089","13089021210","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","10.6",,,"9.6","11.6","6,109","4,429","POINT (-84.3127008 33.9413866)","13089021210","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2023","GA","Georgia","DeKalb","13089","13089020801","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","72.7",,,"69.7","75.5","2,673","2,126","POINT (-84.3162455 33.7558737)","13089020801","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","GA","Georgia","DeKalb","13089","13089022302","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","4.3",,,"3.7","4.9","4,538","3,715","POINT (-84.2808307 33.8133862)","13089022302","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2023","GA","Georgia","DeKalb","13089","13089021816","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","34.5",,,"31.5","37.4","2,844","2,219","POINT (-84.2286066 33.8880344)","13089021816","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2023","GA","Georgia","DeKalb","13089","13089023215","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","39.9",,,"35.4","44.3","4,638","3,608","POINT (-84.2093785 33.7584362)","13089023215","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","GA","Georgia","DeKalb","13089","13089023424","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","88.7",,,"86.7","90.3","5,366","4,111","POINT (-84.2876394 33.670735)","13089023424","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","GA","Georgia","DeKalb","13089","13089023311","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","5.2",,,"4.6","5.8","4,300","3,356","POINT (-84.1200363 33.7788055)","13089023311","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2023","GA","Georgia","DeKalb","13089","13089023436","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","21.1",,,"17.8","24.6","3,166","2,401","POINT (-84.2376003 33.6611775)","13089023436","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2023","GA","Georgia","DeKalb","13089","13089023413","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","11.1",,,"9.3","13.0","3,482","2,889","POINT (-84.2382775 33.6919664)","13089023413","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","GA","Georgia","DeKalb","13089","13089023327","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","15.2",,,"12.8","17.9","6,024","4,457","POINT (-84.1532256 33.7251636)","13089023327","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2022","GA","Georgia","DeKalb","13089","13089021412","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","68.5",,,"64.3","72.6","4,050","2,891","POINT (-84.3152253 33.8718337)","13089021412","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2023","GA","Georgia","DeKalb","13089","13089022403","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","7.7",,,"6.6","8.9","4,119","3,202","POINT (-84.3212938 33.7761539)","13089022403","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","GA","Georgia","DeKalb","13089","13089022900","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","18.0",,,"15.6","20.5","4,544","3,682","POINT (-84.2784607 33.75928)","13089022900","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","GA","Georgia","DeKalb","13089","13089022203","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","33.4",,,"30.6","36.2","2,435","2,114","POINT (-84.2743533 33.7864692)","13089022203","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","GA","Georgia","DeKalb","13089","13089023427","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","26.8",,,"22.0","31.9","2,947","2,328","POINT (-84.1551616 33.6801573)","13089023427","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2023","GA","Georgia","DeKalb","13089","13089021223","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","14.2",,,"12.0","16.6","2,405","1,691","POINT (-84.3337899 33.9403169)","13089021223","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","GA","Georgia","DeKalb","13089","13089021221","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","6.0",,,"4.7","7.3","2,613","2,104","POINT (-84.3274733 33.8973224)","13089021221","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","DeKalb","13089","13089021709","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","15.1",,,"13.3","16.9","3,286","2,678","POINT (-84.2791163 33.8643476)","13089021709","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","GA","Georgia","DeKalb","13089","13089021916","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","14.5",,,"11.3","18.2","3,616","2,565","POINT (-84.2125882 33.7920557)","13089021916","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2023","GA","Georgia","DeKalb","13089","13089021816","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","17.9",,,"16.0","19.8","2,844","2,219","POINT (-84.2286066 33.8880344)","13089021816","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","GA","Georgia","DeKalb","13089","13089023313","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","43.3",,,"40.1","46.6","4,933","3,703","POINT (-84.1246997 33.7351056)","13089023313","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","GA","Georgia","DeKalb","13089","13089021418","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","4.6",,,"4.0","5.3","2,477","1,798","POINT (-84.3169899 33.8503343)","13089021418","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","DeKalb","13089","13089022405","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","21.5",,,"18.7","24.4","2,788","2,644","POINT (-84.3141773 33.7972147)","13089022405","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","GA","Georgia","DeKalb","13089","13089023211","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","4.7",,,"4.2","5.3","3,324","2,638","POINT (-84.1891035 33.7409095)","13089023211","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2022","GA","Georgia","DeKalb","13089","13089021226","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","68.0",,,"64.9","70.8","3,267","2,812","POINT (-84.3328435 33.9213993)","13089021226","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2023","GA","Georgia","DeKalb","13089","13089022304","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","87.4",,,"85.5","89.0","3,214","2,726","POINT (-84.3005964 33.7974819)","13089022304","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","GA","Georgia","DeKalb","13089","13089021606","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","18.8",,,"16.2","21.8","3,615","3,029","POINT (-84.3142789 33.8265115)","13089021606","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support"
